Info 0    [15:50:17.240] Starting TS Server
Info 384  [16:24:12.404] Project '/dev/null/inferredProject1*' (Inferred)
Info 385  [16:24:12.404] 	Files (12)

Info 386  [16:24:12.404] -----------------------------------------------
Info 387  [16:24:12.404] Project '/dev/null/inferredProject1*' (Inferred)
Info 387  [16:24:12.404] 	Files (12)

Info 387  [16:24:12.404] -----------------------------------------------
Info 387  [16:24:12.404] Open files: 
Info 387  [16:24:12.404] 	FileName: /home/orion/src/purescript-puppeteer/test/Test.Main.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 387  [16:24:12.404] 		Projects: /dev/null/inferredProject1*
Info 387  [16:24:12.404] 	FileName: /home/orion/src/purescript-puppeteer/src/Puppeteer.Handle.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 387  [16:24:12.404] 		Projects: /dev/null/inferredProject1*
Info 387  [16:24:12.404] 	FileName: /home/orion/src/purescript-puppeteer/src/Puppeteer.Page.Event.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 387  [16:24:12.404] 		Projects: /dev/null/inferredProject1*
Info 387  [16:24:12.404] 	FileName: /home/orion/src/purescript-puppeteer/src/Puppeteer.FFI.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 387  [16:24:12.404] 		Projects: /dev/null/inferredProject1*
Info 387  [16:24:12.404] 	FileName: /home/orion/src/purescript-puppeteer/src/Puppeteer.Base.js ProjectRootPath: /home/orion/src/purescript-puppeteer
Info 387  [16:24:12.404] 		Projects: /dev/null/inferredProject1*
Info 387  [16:24:12.651] Format host information updated
Info 388  [16:24:12.940] Format host information updated
Info 389  [16:24:13.048] Format host information updated
Info 390  [16:24:13.155] Format host information updated
Info 391  [16:24:13.235] Format host information updated
Info 392  [16:24:13.543] Format host information updated
Info 393  [16:24:13.610] Format host information updated
Info 394  [16:24:13.684] Format host information updated
Info 395  [16:24:13.740] Format host information updated
Info 396  [16:24:14.115] Format host information updated
Info 397  [16:24:14.355] Format host information updated
Info 398  [16:24:14.424] Format host information updated
Info 399  [16:24:14.529] Format host information updated
Info 400  [16:24:14.617] Format host information updated
Info 401  [16:24:14.781] Format host information updated
Info 402  [16:24:14.969] Format host information updated
Info 403  [16:24:15.033] Format host information updated
Info 404  [16:24:15.185] Format host information updated
Info 405  [16:24:15.402] Format host information updated
Info 406  [16:24:15.477] Format host information updated
Info 407  [16:24:15.813] Format host information updated
Info 408  [16:24:15.905] Format host information updated
Info 409  [16:24:16.135] Format host information updated
Info 410  [16:24:16.379] Format host information updated
Info 411  [16:24:16.437] Format host information updated
Info 412  [16:24:16.808] Format host information updated
Info 413  [16:24:17.072] Format host information updated
Info 414  [16:24:18.296] Format host information updated
Info 415  [16:24:18.619] Format host information updated
Info 416  [16:24:18.819] Format host information updated
Info 417  [16:24:19.309] Format host information updated
Info 418  [16:24:19.472] Format host information updated
Info 419  [16:24:19.621] Format host information updated
Info 420  [16:24:19.736] Format host information updated
Info 421  [16:24:19.848] Format host information updated
Info 422  [16:24:19.981] Format host information updated
Info 423  [16:24:20.158] Format host information updated
Info 424  [16:24:20.290] Format host information updated
Info 425  [16:24:20.363] Format host information updated
Info 426  [16:24:20.531] Format host information updated
Info 427  [16:24:20.723] Format host information updated
Info 428  [16:24:20.928] Format host information updated
Info 429  [16:24:21.145] Format host information updated
Info 430  [16:24:21.426] Format host information updated
Info 431  [16:24:21.632] Format host information updated
Info 432  [16:24:21.695] Format host information updated
Info 433  [16:24:21.809] Format host information updated
Info 434  [16:24:21.954] Format host information updated
Info 435  [16:24:22.019] Format host information updated
Info 436  [16:24:22.076] Format host information updated
Info 437  [16:24:22.210] Format host information updated
Info 438  [16:24:22.528] Format host information updated
Info 439  [16:24:23.234] Format host information updated
Info 440  [16:24:23.859] Format host information updated
Info 441  [16:24:24.229] Format host information updated
Info 442  [16:24:24.383] Format host information updated
Info 443  [16:24:24.530] Format host information updated
Info 444  [16:24:24.688] Format host information updated
Info 445  [16:24:25.073] Format host information updated
Info 446  [16:24:25.440] Format host information updated
Info 447  [16:24:25.518] Format host information updated
Info 448  [16:24:25.715] Format host information updated
Info 449  [16:24:25.818] Format host information updated
Info 450  [16:24:25.916] Format host information updated
Info 451  [16:24:26.025] Format host information updated
Info 452  [16:24:26.504] Format host information updated
Info 453  [16:24:26.821] Format host information updated
Info 454  [16:24:27.186] Format host information updated
Info 455  [16:24:28.373] Format host information updated
Info 456  [16:24:28.939] Format host information updated
Info 457  [16:24:28.998] Format host information updated
Info 458  [16:24:29.164] Format host information updated
Info 459  [16:24:29.598] Format host information updated
Info 460  [16:24:29.857] Format host information updated
Info 461  [16:24:31.144] Format host information updated
Info 462  [16:24:31.311] Format host information updated
Info 463  [16:24:31.462] Format host information updated
Info 464  [16:24:31.549] Format host information updated
Info 465  [16:24:32.020] Format host information updated
Info 466  [16:24:32.233] Format host information updated
Info 467  [16:24:32.700] Format host information updated
Info 468  [16:24:32.767] Format host information updated
Info 469  [16:24:33.174] Format host information updated
Info 470  [16:24:33.240] Format host information updated
Info 471  [16:24:33.480] Format host information updated
Info 472  [16:24:33.538] Format host information updated
Info 473  [16:24:33.826] Format host information updated
Info 474  [16:24:34.209] Format host information updated
Info 475  [16:24:34.329] Format host information updated
Info 476  [16:37:17.265] Format host information updated
Info 477  [16:37:17.365] Format host information updated
Info 478  [16:37:17.463] Format host information updated
Info 479  [16:37:17.622] Format host information updated
Info 480  [16:37:18.426] Format host information updated
Info 481  [16:37:18.729] Format host information updated
Info 482  [16:37:19.303] Format host information updated
Info 483  [16:37:19.613] Format host information updated
Info 484  [16:37:19.729] Format host information updated
Info 485  [16:37:19.819] Format host information updated
Info 486  [16:37:19.881] Format host information updated
Info 487  [16:37:19.943] Format host information updated
Info 488  [16:37:20.007] Format host information updated
Info 489  [16:37:20.073] Format host information updated
Info 490  [16:37:20.271] Format host information updated
Info 491  [16:37:20.334] Format host information updated
Info 492  [16:37:20.607] Format host information updated
Info 493  [16:37:20.736] Format host information updated
Info 494  [16:37:20.812] Format host information updated
Info 495  [16:37:20.902] Format host information updated
Info 496  [16:37:20.984] Format host information updated
Info 497  [16:37:21.247] Format host information updated
Info 498  [16:37:21.514] Format host information updated
Info 499  [16:37:21.697] Format host information updated
Info 500  [16:37:21.899] Format host information updated
Info 501  [16:37:22.116] Format host information updated
Info 502  [16:37:22.230] Format host information updated
Info 503  [16:37:22.401] Format host information updated
Info 504  [16:37:22.588] Format host information updated
Info 505  [16:37:24.041] Format host information updated
Info 506  [16:37:24.104] Format host information updated
Info 507  [16:37:24.217] Format host information updated
Info 508  [16:37:24.338] Format host information updated
Info 509  [16:37:24.415] Format host information updated
Info 510  [16:37:24.480] Format host information updated
Info 511  [16:37:24.695] Format host information updated
Info 512  [16:37:46.249] Format host information updated
Info 513  [16:37:46.531] Format host information updated
Info 514  [16:37:47.007] Format host information updated
Info 515  [16:37:47.420] Format host information updated
